Week End,Season,Measure,Age Group,Race/Ethnicity,Sex,Population Size,Count,Percent
01/06/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Asian, non-Latinx",All Sexes,64806,9872,0.2
05/18/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Unknown,,86,
04/20/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"Other, non-Latinx",All Sexes,8900,1429,0.2
11/11/2023,2023-2024,UpToDate_2023_2024,18+ yrs,All Race/Ethnicities,All Sexes,2201215,229118,0.1
01/13/2024,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Male,,5280,
11/04/2023,2023-2024,UpToDate_2023_2024,65+ yrs,Latinx,All Sexes,68645,8609,0.1
04/13/2024,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Female,,6999,
01/20/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Male,41082,13258,0.3
02/17/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Male,430738,89518,0.2
05/18/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Male,358383,35082,0.1
10/14/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,All Race/Ethnicities,All Sexes,463141,27934,0.1
11/18/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",All Sexes,863622,139408,0.2
03/09/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Female,98435,17246,0.2
02/24/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Female,44758,15484,0.3
04/06/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Female,98435,17656,0.2
04/27/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"White, non-Latinx",All Sexes,126840,51659,0.4
01/13/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"Other, non-Latinx",All Sexes,8900,999,0.1
04/13/2024,2023-2024,UpToDate_2023_2024,65-74 yrs,All Race/Ethnicities,All Sexes,210964,71248,0.3
04/06/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,Latinx,All Sexes,52737,2473,0.0
12/23/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Black, non-Latinx",All Sexes,125348,29410,0.2
12/09/2023,2023-2024,UpToDate_2023_2024,All Ages,Latinx,All Sexes,819518,51313,0.1
03/02/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"White, non-Latinx",All Sexes,195561,20318,0.1
05/18/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",All Sexes,787551,82070,0.1
04/13/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"Black, non-Latinx",All Sexes,43530,819,0.0
03/02/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Asian, non-Latinx",All Sexes,64806,10775,0.2
03/09/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,Latinx,All Sexes,85789,6607,0.1
12/02/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Female,429168,28781,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"White, non-Latinx",All Sexes,195561,14075,0.1
01/27/2024,2023-2024,UpToDate_2023_2024,65+ yrs,All Race/Ethnicities,All Sexes,350550,115607,0.3
01/13/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",All Sexes,863622,181513,0.2
12/02/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Female,,4858,
12/23/2023,2023-2024,UpToDate_2023_2024,65+ yrs,Latinx,All Sexes,68645,14708,0.2
04/06/2024,2023-2024,UpToDate_2023_2024,65+ yrs,Latinx,All Sexes,68645,18504,0.3
03/30/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Female,1413663,230703,0.2
03/02/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,66354,0.2
03/23/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,Latinx,All Sexes,52737,2378,0.0
02/24/2024,2023-2024,UpToDate_2023_2024,18-64 yrs,All Race/Ethnicities,All Sexes,1850665,249125,0.1
04/27/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,All Race/Ethnicities,All Sexes,560271,47107,0.1
02/03/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,64776,0.2
12/16/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Other, non-Latinx",All Sexes,6531,7891,1.2
12/09/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,All Race/Ethnicities,All Sexes,463141,68271,0.1
01/06/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,All Race/Ethnicities,All Sexes,463141,78303,0.2
12/30/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Male,430738,81650,0.2
04/20/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,123780,0.2
02/17/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Male,91422,13270,0.1
11/04/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Black, non-Latinx",All Sexes,125348,16947,0.1
05/18/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,5621,0.5
12/23/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,"Asian, non-Latinx",All Sexes,8903,757,0.1
04/27/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"White, non-Latinx",All Sexes,195561,21067,0.1
10/28/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,"White, non-Latinx",All Sexes,35734,1427,0.0
02/17/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",All Sexes,85840,29233,0.3
03/16/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"White, non-Latinx",All Sexes,195561,20554,0.1
12/23/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,All Race/Ethnicities,All Sexes,149804,8545,0.1
05/18/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,3029,
02/17/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Male,358383,31277,0.1
02/24/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"Other, non-Latinx",All Sexes,8900,1222,0.1
03/23/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"White, non-Latinx",All Sexes,126840,51012,0.4
03/30/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,Latinx,All Sexes,52737,2423,0.0
02/24/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Female,1413663,222496,0.2
02/03/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,All Sexes,819518,71159,0.1
05/18/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"White, non-Latinx",All Sexes,35734,6241,0.2
12/23/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"White, non-Latinx",All Sexes,144840,33886,0.2
03/23/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",All Sexes,85840,30056,0.4
05/18/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Female,432884,104742,0.2
11/25/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,"Black, non-Latinx",All Sexes,43530,289,0.0
04/20/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"Asian, non-Latinx",All Sexes,8903,1171,0.1
03/30/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,All Sexes,819518,80408,0.1
04/06/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"Other, non-Latinx",All Sexes,8900,1382,0.2
04/27/2024,2023-2024,UpToDate_2023_2024,All Ages,Unknown,All Sexes,,13360,
05/18/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Male,411100,40044,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,50519,0.2
05/18/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,All Race/Ethnicities,All Sexes,185590,16591,0.1
03/23/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,All Race/Ethnicities,All Sexes,209779,19345,0.1
05/04/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,All Sexes,2746388,439845,0.2
12/23/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",All Sexes,787551,60120,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Other, non-Latinx",All Sexes,6531,7726,1.2
03/23/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"White, non-Latinx",All Sexes,195561,20662,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Female,432884,77921,0.2
01/06/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Male,1332725,170462,0.1
01/13/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,All Race/Ethnicities,All Sexes,149804,9627,0.1
03/16/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"Asian, non-Latinx",All Sexes,8903,1093,0.1
01/06/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,Latinx,All Sexes,52737,1488,0.0
12/30/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Asian, non-Latinx",All Sexes,64806,9648,0.1
03/23/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,Latinx,All Sexes,85789,6901,0.1
02/10/2024,2023-2024,UpToDate_2023_2024,65-74 yrs,All Race/Ethnicities,All Sexes,210964,67538,0.3
03/23/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",All Sexes,863622,194825,0.2
05/04/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Other, non-Latinx",All Sexes,6531,8875,1.4
12/16/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,57298,0.2
02/24/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Other, non-Latinx",All Sexes,6531,8619,1.3
04/27/2024,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,53970,0.4
04/06/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Male,41082,14357,0.3
12/30/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,All Race/Ethnicities,All Sexes,463141,76337,0.2
03/30/2024,2023-2024,UpToDate_2023_2024,0-17 yrs,All Race/Ethnicities,All Sexes,545173,48141,0.1
03/16/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Male,41082,14098,0.3
05/18/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,1085,0.2
05/18/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,125111,0.2
01/20/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Other, non-Latinx",All Sexes,6531,8415,1.3
05/04/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Black, non-Latinx",All Sexes,66473,2011,0.0
11/11/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",All Sexes,863622,128695,0.1
03/02/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"White, non-Latinx",All Sexes,126840,50521,0.4
03/02/2024,2023-2024,UpToDate_2023_2024,0-17 yrs,All Race/Ethnicities,All Sexes,545173,45359,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"White, non-Latinx",All Sexes,126840,41301,0.3
11/04/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Female,1413663,120177,0.1
11/18/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Female,432884,74438,0.2
03/30/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"White, non-Latinx",All Sexes,195561,20766,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Black, non-Latinx",All Sexes,125348,23072,0.2
05/18/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Male,91422,14146,0.2
03/09/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"Other, non-Latinx",All Sexes,8900,1271,0.1
01/27/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Female,432884,98330,0.2
05/04/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Male,41082,14584,0.4
11/11/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",All Sexes,189857,19174,0.1
04/06/2024,2023-2024,UpToDate_2023_2024,All Ages,Unknown,All Sexes,,13111,
05/04/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,All Race/Ethnicities,All Sexes,209779,20504,0.1
03/30/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Other, non-Latinx",All Sexes,18857,3284,0.2
05/11/2024,2023-2024,UpToDate_2023_2024,18-64 yrs,All Race/Ethnicities,All Sexes,1850665,263940,0.1
12/16/2023,2023-2024,UpToDate_2023_2024,65+ yrs,Latinx,All Sexes,68645,14036,0.2
05/18/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Black, non-Latinx",All Sexes,125348,37868,0.3
11/04/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,40220,0.1
11/18/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Black, non-Latinx",All Sexes,125348,21758,0.2
03/09/2024,2023-2024,UpToDate_2023_2024,65+ yrs,All Race/Ethnicities,All Sexes,350550,121591,0.3
11/04/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,All Sexes,2746388,221807,0.1
04/06/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,Latinx,All Sexes,85789,7102,0.1
10/21/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"White, non-Latinx",All Sexes,144840,18458,0.1
05/18/2024,2023-2024,UpToDate_2023_2024,0-17 yrs,All Race/Ethnicities,All Sexes,545173,51036,0.1
04/27/2024,2023-2024,UpToDate_2023_2024,65+ yrs,Latinx,All Sexes,68645,18810,0.3
02/03/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,All Race/Ethnicities,All Sexes,209779,17353,0.1
03/23/2024,2023-2024,UpToDate_2023_2024,18+ yrs,All Race/Ethnicities,All Sexes,2201215,379261,0.2
05/11/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,Latinx,All Sexes,52737,2682,0.1
04/06/2024,2023-2024,UpToDate_2023_2024,65+ yrs,All Race/Ethnicities,All Sexes,350550,124248,0.4
04/20/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Female,408418,43312,0.1
12/23/2023,2023-2024,UpToDate_2023_2024,18+ yrs,All Race/Ethnicities,All Sexes,2201215,319068,0.1
02/10/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Male,358383,30767,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Female,432884,84770,0.2
03/09/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Female,1413663,225983,0.2
10/28/2023,2023-2024,UpToDate_2023_2024,65+ yrs,All Race/Ethnicities,All Sexes,350550,64120,0.2
05/18/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,68172,0.2
03/02/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",All Sexes,787551,75430,0.1
02/24/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,Unknown,All Sexes,,1130,
12/02/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Male,430738,71341,0.2
12/30/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,All Sexes,2746388,361525,0.1
11/11/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Male,91422,8193,0.1
04/27/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Female,98435,17877,0.2
10/14/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"White, non-Latinx",All Sexes,126840,23609,0.2
02/24/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Latinx,All Sexes,165753,8680,0.1
10/14/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,All Race/Ethnicities,All Sexes,149804,953,0.0
09/23/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,All Sexes,2746388,25384,0.0
12/02/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,"Other, non-Latinx",All Sexes,8900,710,0.1
10/28/2023,2023-2024,UpToDate_2023_2024,65-74 yrs,All Race/Ethnicities,All Sexes,210964,36538,0.2
03/23/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Female,1413663,229317,0.2
01/20/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Latinx,All Sexes,165753,7618,0.0
04/13/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,Latinx,All Sexes,85789,7205,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",All Sexes,863622,146124,0.2
04/27/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Black, non-Latinx",All Sexes,66473,1986,0.0
09/23/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Other, non-Latinx",All Sexes,6531,625,0.1
12/02/2023,2023-2024,UpToDate_2023_2024,65+ yrs,Latinx,All Sexes,68645,12457,0.2
03/16/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"White, non-Latinx",All Sexes,144840,37989,0.3
12/23/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,Unknown,All Sexes,,865,
03/02/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",All Sexes,85840,29552,0.3
02/10/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Black, non-Latinx",All Sexes,66473,1573,0.0
02/24/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",All Sexes,85840,29402,0.3
10/28/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Male,1332725,88878,0.1
03/30/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Male,41082,14256,0.3
02/03/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,Latinx,All Sexes,52737,1850,0.0
10/28/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",All Sexes,85840,15158,0.2
11/25/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"White, non-Latinx",All Sexes,144840,29129,0.2
04/20/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Male,411100,39088,0.1
11/18/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Male,358383,18178,0.1
03/09/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Asian, non-Latinx",All Sexes,64806,10828,0.2
01/13/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"White, non-Latinx",All Sexes,144840,35806,0.2
12/09/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Other, non-Latinx",All Sexes,18857,2546,0.1
01/27/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"Black, non-Latinx",All Sexes,43530,582,0.0
12/09/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,All Sexes,2746388,323337,0.1
03/02/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Other, non-Latinx",All Sexes,18857,3184,0.2
04/27/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Latinx,All Sexes,165753,9853,0.1
12/02/2023,2023-2024,UpToDate_2023_2024,18+ yrs,All Race/Ethnicities,All Sexes,2201215,279672,0.1
04/13/2024,2023-2024,UpToDate_2023_2024,0-17 yrs,All Race/Ethnicities,All Sexes,545173,49208,0.1
05/11/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Black, non-Latinx",All Sexes,125348,37774,0.3
12/16/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",All Sexes,787551,56988,0.1
02/24/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Female,429168,42649,0.1
10/21/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,30970,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Male,430738,67951,0.2
09/23/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Female,44758,980,0.0
05/18/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,All Race/Ethnicities,All Sexes,149804,13755,0.1
05/11/2024,2023-2024,UpToDate_2023_2024,65-74 yrs,All Race/Ethnicities,All Sexes,210964,72171,0.3
01/06/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"Other, non-Latinx",All Sexes,8900,961,0.1
10/07/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,All Sexes,2746388,91531,0.0
10/28/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,All Race/Ethnicities,All Sexes,149804,2757,0.0
12/23/2023,2023-2024,UpToDate_2023_2024,0-17 yrs,All Race/Ethnicities,All Sexes,545173,34133,0.1
05/04/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,All Race/Ethnicities,All Sexes,560271,47364,0.1
02/10/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"White, non-Latinx",All Sexes,144840,37190,0.3
02/03/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Female,429168,40649,0.1
12/16/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Female,1413663,182909,0.1
05/04/2024,2023-2024,UpToDate_2023_2024,18+ yrs,All Race/Ethnicities,All Sexes,2201215,389323,0.2
09/23/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Female,432884,8338,0.0
02/10/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Other, non-Latinx",All Sexes,18857,3103,0.2
02/17/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,All Sexes,2746388,410078,0.1
11/04/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Male,430738,54125,0.1
10/21/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,50250,0.1
12/16/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"White, non-Latinx",All Sexes,144840,32820,0.2
11/25/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,"Other, non-Latinx",All Sexes,8900,628,0.1
02/17/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Female,429168,42088,0.1
01/27/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Female,429168,39806,0.1
04/27/2024,2023-2024,UpToDate_2023_2024,18+ yrs,All Race/Ethnicities,All Sexes,2201215,388015,0.2
09/30/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",All Sexes,863622,32335,0.0
10/28/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,58830,0.1
03/02/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Male,358383,32156,0.1
12/23/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Male,,4838,
12/30/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"White, non-Latinx",All Sexes,144840,34492,0.2
01/20/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,Unknown,All Sexes,,1016,
05/04/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Latinx,All Sexes,165753,9952,0.1
04/06/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Female,432884,103447,0.2
11/18/2023,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Male,411100,19030,0.0
03/02/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,Latinx,All Sexes,52737,2138,0.0
03/02/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Female,1413663,224224,0.2
11/18/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Other, non-Latinx",All Sexes,18857,2096,0.1
01/06/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Male,430738,83460,0.2
04/13/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,All Race/Ethnicities,All Sexes,149804,13180,0.1
02/10/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Male,430738,88948,0.2
09/30/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",All Sexes,85840,4159,0.0
05/04/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Male,411100,39721,0.1
04/20/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Male,358383,34420,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,"Other, non-Latinx",All Sexes,8900,799,0.1
09/30/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Male,430738,15113,0.0
12/02/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Female,1413663,165980,0.1
05/04/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Female,429168,46520,0.1
04/20/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Black, non-Latinx",All Sexes,66473,1948,0.0
04/13/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Male,358383,34193,0.1
12/16/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",All Sexes,85840,25736,0.3
01/20/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"White, non-Latinx",All Sexes,126840,48989,0.4
03/09/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"White, non-Latinx",All Sexes,35734,5641,0.2
04/13/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Female,98435,17727,0.2
04/06/2024,2023-2024,UpToDate_2023_2024,18+ yrs,All Race/Ethnicities,All Sexes,2201215,383109,0.2
04/20/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Female,1413663,234156,0.2
12/09/2023,2023-2024,UpToDate_2023_2024,65+ yrs,All Race/Ethnicities,All Sexes,350550,98842,0.3
09/30/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"White, non-Latinx",All Sexes,126840,11097,0.1
04/13/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Other, non-Latinx",All Sexes,18857,3343,0.2
12/16/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Female,44758,13641,0.3
05/18/2024,2023-2024,UpToDate_2023_2024,0-4 yrs,"Black, non-Latinx",All Sexes,43530,890,0.0
03/30/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,122203,0.1
02/03/2024,2023-2024,UpToDate_2023_2024,65-74 yrs,All Race/Ethnicities,All Sexes,210964,66781,0.3
12/23/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,59389,0.2
05/11/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,124970,0.2
05/18/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,1057,0.1
05/11/2024,2023-2024,UpToDate_2023_2024,All Ages,Unknown,All Sexes,,13515,
02/17/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"White, non-Latinx",All Sexes,195561,20019,0.1
05/18/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,5205,0.2
